Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000141756	FKBP10	-43.579	-0.928
ENSG00000089159	PXN	-60.173	-0.929
ENSG00000136802	LRRC8A	-44.058	-0.929
ENSG00000205542	TMSB4X	-42.392	-0.931
ENSG00000021355	SERPINB1	-43.808	-0.934
ENSG00000064393	HIPK2	-16.917	-0.940
ENSG00000100075	SLC25A1	-42.852	-0.940
ENSG00000176454	LPCAT4	-33.649	-0.941
ENSG00000071054	MAP4K4	-59.030	-0.941
ENSG00000039560	RAI14	-51.981	-0.943
ENSG00000185022	MAFF	-36.739	-0.947
ENSG00000153823	PID1	-64.183	-0.948
ENSG00000138834	MAPK8IP3	-37.069	-0.950
ENSG00000178057	NDUFAF3	-23.281	-0.951
ENSG00000111348	ARHGDIB	-32.552	-0.952
ENSG00000124942	AHNAK	-16.508	-0.953
ENSG00000125148	MT2A	-12.456	-0.954
ENSG00000163513	TGFBR2	-66.398	-0.959
ENSG00000249936	RAC1P2	-3.139	-0.963
ENSG00000276345	AC004556.1	-1.542	-0.969
ENSG00000168264	IRF2BP2	-36.354	-0.973
ENSG00000126249	PDCD2L	-19.859	-0.973
ENSG00000075624	ACTB	-52.158	-0.974
ENSG00000165661	QSOX2	-25.629	-0.985
ENSG00000109790	KLHL5	-61.606	-0.985
ENSG00000182108	DEXI	-29.061	-1.000
ENSG00000125731	SH2D3A	-61.832	-1.002
ENSG00000105329	TGFB1	-55.986	-1.003
ENSG00000073008	PVR	-47.489	-1.004
ENSG00000125266	EFNB2	-41.744	-1.014
ENSG00000171700	RGS19	-28.251	-1.015
ENSG00000089327	FXYD5	-49.408	-1.020
ENSG00000075618	FSCN1	-50.755	-1.023
ENSG00000136997	MYC	-72.503	-1.026
ENSG00000072786	STK10	-52.183	-1.032
ENSG00000172893	DHCR7	-60.361	-1.032
ENSG00000112972	HMGCS1	-47.403	-1.033
ENSG00000172432	GTPBP2	-56.988	-1.034
ENSG00000261559	FSCN1P1	-7.368	-1.041
ENSG00000159363	ATP13A2	-54.954	-1.044
ENSG00000151693	ASAP2	-62.585	-1.056
ENSG00000006327	TNFRSF12A	-48.190	-1.057
ENSG00000167470	MIDN	-47.441	-1.073
ENSG00000095383	TBC1D2	-80.755	-1.074
ENSG00000213923	CSNK1E	-81.638	-1.089
ENSG00000117877	CD3EAP	-62.977	-1.092
ENSG00000136830	FAM129B	-84.100	-1.096
ENSG00000100034	PPM1F	-77.333	-1.108
ENSG00000181649	PHLDA2	-29.081	-1.113
ENSG00000126458	RRAS	-77.089	-1.114
ENSG00000164171	ITGA2	-55.090	-1.121
ENSG00000231131	LINC01468	-15.776	-1.130
ENSG00000135916	ITM2C	-44.304	-1.130
ENSG00000256235	SMIM3	-69.210	-1.131
ENSG00000130821	SLC6A8	-73.219	-1.132
ENSG00000146242	TPBG	-62.474	-1.133
ENSG00000103966	EHD4	-88.235	-1.142
ENSG00000172081	MOB3A	-60.994	-1.163
ENSG00000154102	C16orf74	-53.075	-1.165
ENSG00000171680	PLEKHG5	-59.021	-1.167
ENSG00000101187	SLCO4A1	-35.521	-1.169
ENSG00000125657	TNFSF9	-21.724	-1.171
ENSG00000222041	LINC00152	-21.958	-1.174
ENSG00000251201	TMED7-TICAM2	-2.805	-1.179
ENSG00000160888	IER2	-62.369	-1.189
ENSG00000145901	TNIP1	-82.716	-1.196
ENSG00000134955	SLC37A2	-110.447	-1.203
ENSG00000196937	FAM3C	-60.383	-1.205
ENSG00000116044	NFE2L2	-91.379	-1.205
ENSG00000110092	CCND1	-90.690	-1.206
ENSG00000116584	ARHGEF2	-83.286	-1.224
ENSG00000138829	FBN2	-46.900	-1.230
ENSG00000147509	RGS20	-47.645	-1.235
ENSG00000110047	EHD1	-96.495	-1.243
ENSG00000132334	PTPRE	-65.973	-1.244
ENSG00000106991	ENG	-39.896	-1.254
ENSG00000117308	GALE	-33.212	-1.254
ENSG00000230043	TMSB4XP6	-12.007	-1.257
ENSG00000125538	IL1B	-79.792	-1.262
ENSG00000162840	MT2P1	-10.669	-1.263
ENSG00000076356	PLXNA2	-53.903	-1.276
ENSG00000115159	GPD2	-62.215	-1.279
ENSG00000089820	ARHGAP4	-1.844	-1.282
ENSG00000103855	CD276	-105.409	-1.288
ENSG00000169032	MAP2K1	-122.466	-1.290
ENSG00000187840	EIF4EBP1	-48.897	-1.292
ENSG00000133030	MPRIP	-70.490	-1.295
ENSG00000100065	CARD10	-72.009	-1.301
ENSG00000136068	FLNB	-89.189	-1.316
ENSG00000144136	SLC20A1	-58.748	-1.322
ENSG00000171552	BCL2L1	-90.319	-1.323
ENSG00000205426	KRT81	-52.475	-1.329
ENSG00000101311	FERMT1	-111.111	-1.329
ENSG00000057019	DCBLD2	-94.165	-1.349
ENSG00000172965	MIR4435-2HG	-30.928	-1.350
ENSG00000082781	ITGB5	-88.785	-1.354
ENSG00000072110	ACTN1	-108.679	-1.366
ENSG00000101384	JAG1	-81.566	-1.367
ENSG00000149798	CDC42EP2	-64.373	-1.378
ENSG00000250644	RP11-295K3.1	-1.662	-1.382
ENSG00000139722	VPS37B	-72.197	-1.402
ENSG00000060558	GNA15	-121.856	-1.412
ENSG00000164078	MST1R	-44.035	-1.414
ENSG00000166825	ANPEP	-79.576	-1.427
ENSG00000135480	KRT7	-100.250	-1.431
ENSG00000128340	RAC2	-80.610	-1.432
ENSG00000134107	BHLHE40	-125.629	-1.436
ENSG00000112559	MDFI	-75.730	-1.469
ENSG00000005884	ITGA3	-95.239	-1.471
ENSG00000262209	PCDHGB3	-4.162	-1.486
ENSG00000138772	ANXA3	-120.999	-1.494
ENSG00000142871	CYR61	-64.865	-1.497
ENSG00000106089	STX1A	-71.527	-1.501
ENSG00000233532	LINC00460	-48.092	-1.523
ENSG00000164086	DUSP7	-124.591	-1.537
ENSG00000185650	ZFP36L1	-143.726	-1.553
ENSG00000196396	PTPN1	-181.879	-1.571
ENSG00000134686	PHC2	-134.319	-1.578
ENSG00000167779	IGFBP6	-81.958	-1.582
ENSG00000161638	ITGA5	-106.425	-1.583
ENSG00000184584	TMEM173	-88.241	-1.584
ENSG00000130164	LDLR	-95.431	-1.592
ENSG00000184564	SLITRK6	-101.756	-1.602
ENSG00000134954	ETS1	-132.833	-1.607
ENSG00000165046	LETM2	-83.146	-1.614
ENSG00000142627	EPHA2	-114.707	-1.626
ENSG00000011422	PLAUR	-71.135	-1.627
ENSG00000142273	CBLC	-92.839	-1.645
ENSG00000163814	CDCP1	-116.287	-1.645
ENSG00000137936	BCAR3	-141.243	-1.656
ENSG00000124225	PMEPA1	-200.803	-1.704
ENSG00000158292	GPR153	-110.479	-1.724
ENSG00000132470	ITGB4	-161.752	-1.730
ENSG00000183963	SMTN	-143.176	-1.742
ENSG00000147010	SH3KBP1	-211.444	-1.765
ENSG00000183696	UPP1	-105.195	-1.775
ENSG00000137331	IER3	-133.047	-1.785
ENSG00000152518	ZFP36L2	-121.111	-1.813
ENSG00000101255	TRIB3	-101.954	-1.815
ENSG00000134871	COL4A2	-119.501	-1.820
ENSG00000111145	ELK3	-144.188	-1.825
ENSG00000101955	SRPX	-83.731	-1.859
ENSG00000115008	IL1A	-190.607	-1.887
ENSG00000179431	FJX1	-140.927	-1.918
ENSG00000177494	ZBED2	-132.593	-1.930
ENSG00000122861	PLAU	-195.055	-1.940
ENSG00000137309	HMGA1	-227.864	-1.949
ENSG00000115414	FN1	-89.134	-1.972
ENSG00000106366	SERPINE1	-202.274	-2.060
ENSG00000170345	FOS	-131.551	-2.154
ENSG00000135477	KRT87P	-4.567	-2.157
ENSG00000175592	FOSL1	-182.121	-2.197
ENSG00000053747	LAMA3	-306.132	-2.201
ENSG00000136158	SPRY2	-124.409	-2.231
ENSG00000100558	PLEK2	-199.497	-2.272
ENSG00000135318	NT5E	-181.095	-2.284
ENSG00000139318	DUSP6	-106.509	-2.289
ENSG00000196878	LAMB3	-301.216	-2.315
ENSG00000120875	DUSP4	-262.067	-2.371
ENSG00000179826	MRGPRX3	-103.297	-2.395
ENSG00000158125	XDH	-127.649	-2.460
ENSG00000109321	AREG	-227.256	-2.511
ENSG00000058085	LAMC2	-Inf	-2.525
ENSG00000117525	F3	-268.844	-2.679
ENSG00000163235	TGFA	-Inf	-2.767
ENSG00000167772	ANGPTL4	-119.653	-2.810
ENSG00000230439	RP11-488P3.1	-242.726	-2.875
ENSG00000149948	HMGA2	-259.253	-3.287
ENSG00000256966	RP11-613M10.8	-7.114	-6.319
