Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000125538	IL1B	-8.417	-0.582
ENSG00000167272	POP5	-8.194	-0.582
ENSG00000076043	REXO2	-36.680	-0.583
ENSG00000113719	ERGIC1	-46.877	-0.584
ENSG00000198355	PIM3	-22.274	-0.584
ENSG00000101290	CDS2	-24.467	-0.586
ENSG00000172057	ORMDL3	-17.421	-0.586
ENSG00000159176	CSRP1	-43.723	-0.586
ENSG00000011451	WIZ	-23.991	-0.587
ENSG00000142188	TMEM50B	-9.621	-0.589
ENSG00000145545	SRD5A1	-19.858	-0.589
ENSG00000178585	CTNNBIP1	-36.749	-0.589
ENSG00000101439	CST3	-24.402	-0.590
ENSG00000280071	CH507-9B2.3	-1.896	-0.590
ENSG00000014919	COX15	-16.674	-0.591
ENSG00000204386	NEU1	-23.782	-0.591
ENSG00000198937	CCDC167	-15.160	-0.591
ENSG00000005884	ITGA3	-37.269	-0.591
ENSG00000100401	RANGAP1	-38.164	-0.591
ENSG00000114395	CYB561D2	-8.463	-0.592
ENSG00000070669	ASNS	-27.120	-0.592
ENSG00000198131	ZNF544	-10.437	-0.592
ENSG00000114648	KLHL18	-18.719	-0.593
ENSG00000159445	THEM4	-15.552	-0.594
ENSG00000013364	MVP	-43.089	-0.595
ENSG00000177508	IRX3	-5.702	-0.595
ENSG00000133872	SARAF	-37.359	-0.595
ENSG00000177469	PTRF	-38.082	-0.596
ENSG00000255112	CHMP1B	-27.019	-0.597
ENSG00000100106	TRIOBP	-39.504	-0.597
ENSG00000104332	SFRP1	-25.378	-0.598
ENSG00000167397	VKORC1	-12.431	-0.599
ENSG00000102096	PIM2	-8.382	-0.599
ENSG00000135956	TMEM127	-21.443	-0.599
ENSG00000100804	PSMB5	-39.472	-0.601
ENSG00000175768	TOMM5	-24.032	-0.601
ENSG00000136156	ITM2B	-35.712	-0.601
ENSG00000100418	DESI1	-35.101	-0.602
ENSG00000223572	CKMT1A	-8.032	-0.603
ENSG00000198258	UBL5	-38.808	-0.603
ENSG00000105618	PRPF31	-35.056	-0.603
ENSG00000131779	PEX11B	-23.956	-0.603
ENSG00000067182	TNFRSF1A	-29.326	-0.604
ENSG00000177981	ASB8	-11.631	-0.604
ENSG00000248275	TRIM52-AS1	-2.646	-0.605
ENSG00000138801	PAPSS1	-29.178	-0.605
ENSG00000087074	PPP1R15A	-9.991	-0.606
ENSG00000147533	GOLGA7	-33.391	-0.607
ENSG00000166847	DCTN5	-30.219	-0.607
ENSG00000233429	HOTAIRM1	-5.259	-0.608
ENSG00000122786	CALD1	-41.359	-0.608
ENSG00000161057	PSMC2	-27.797	-0.608
ENSG00000185090	MANEAL	-10.250	-0.608
ENSG00000169093	ASMTL	-22.985	-0.608
ENSG00000133193	FAM104A	-29.517	-0.609
ENSG00000106089	STX1A	-9.453	-0.610
ENSG00000188643	S100A16	-48.005	-0.610
ENSG00000029364	SLC39A9	-33.120	-0.611
ENSG00000184840	TMED9	-44.890	-0.611
ENSG00000078237	TIGAR	-21.224	-0.611
ENSG00000172270	BSG	-47.518	-0.612
ENSG00000105520	PLPPR2	-8.660	-0.613
ENSG00000236618	PITPNA-AS1	-4.113	-0.613
ENSG00000007255	TRAPPC6A	-16.477	-0.613
ENSG00000186834	HEXIM1	-26.120	-0.614
ENSG00000163399	ATP1A1	-36.114	-0.614
ENSG00000169612	FAM103A1	-11.009	-0.615
ENSG00000254635	WAC-AS1	-7.825	-0.615
ENSG00000105722	ERF	-28.814	-0.616
ENSG00000111481	COPZ1	-44.286	-0.616
ENSG00000162366	PDZK1IP1	-9.733	-0.616
ENSG00000172037	LAMB2	-22.907	-0.618
ENSG00000119185	ITGB1BP1	-42.679	-0.619
ENSG00000196465	MYL6B	-34.046	-0.619
ENSG00000133639	BTG1	-28.313	-0.619
ENSG00000118898	PPL	-30.303	-0.619
ENSG00000164889	SLC4A2	-22.376	-0.619
ENSG00000245532	NEAT1	-16.821	-0.621
ENSG00000170619	COMMD5	-11.899	-0.621
ENSG00000177383	MAGEF1	-21.089	-0.622
ENSG00000142686	C1orf216	-10.772	-0.622
ENSG00000254531	FLJ20021	-7.131	-0.623
ENSG00000181026	AEN	-26.690	-0.624
ENSG00000113811	SELK	-19.366	-0.624
ENSG00000142867	BCL10	-8.517	-0.625
ENSG00000253910	PCDHGB2	-3.691	-0.625
ENSG00000175348	TMEM9B	-16.993	-0.625
ENSG00000180425	C11orf71	-2.958	-0.627
ENSG00000088832	FKBP1A	-50.116	-0.627
ENSG00000105726	ATP13A1	-19.293	-0.627
ENSG00000100139	MICALL1	-44.364	-0.628
ENSG00000130429	ARPC1B	-42.158	-0.628
ENSG00000172890	NADSYN1	-47.154	-0.628
ENSG00000142669	SH3BGRL3	-37.982	-0.628
ENSG00000133687	TMTC1	-34.687	-0.629
ENSG00000034713	GABARAPL2	-42.795	-0.629
ENSG00000149115	TNKS1BP1	-34.049	-0.629
ENSG00000116857	TMEM9	-30.808	-0.630
ENSG00000178537	SLC25A20	-11.410	-0.630
ENSG00000109220	CHIC2	-8.046	-0.631
ENSG00000111684	LPCAT3	-15.374	-0.631
ENSG00000175137	SH3BP5L	-22.963	-0.632
ENSG00000135334	AKIRIN2	-15.677	-0.632
ENSG00000058799	YIPF1	-10.296	-0.633
ENSG00000080845	DLGAP4	-32.812	-0.633
ENSG00000226784	PGAM4	-4.293	-0.634
ENSG00000131373	HACL1	-15.363	-0.634
ENSG00000245694	CRNDE	-5.982	-0.634
ENSG00000153815	CMIP	-24.822	-0.635
ENSG00000134308	YWHAQ	-63.313	-0.636
ENSG00000186660	ZFP91	-24.960	-0.637
ENSG00000177169	ULK1	-15.718	-0.637
ENSG00000143553	SNAPIN	-26.364	-0.637
ENSG00000184047	DIABLO	-6.095	-0.638
ENSG00000101152	DNAJC5	-27.809	-0.638
ENSG00000105429	MEGF8	-25.134	-0.638
ENSG00000175324	LSM1	-16.095	-0.640
ENSG00000108433	GOSR2	-21.218	-0.640
ENSG00000164068	RNF123	-25.055	-0.640
ENSG00000103657	HERC1	-28.248	-0.640
ENSG00000166925	TSC22D4	-15.401	-0.641
ENSG00000174684	B4GAT1	-8.839	-0.641
ENSG00000173692	PSMD1	-35.667	-0.641
ENSG00000008283	CYB561	-40.246	-0.641
ENSG00000069011	PITX1	-18.657	-0.642
ENSG00000183864	TOB2	-26.452	-0.643
ENSG00000137207	YIPF3	-40.970	-0.643
ENSG00000048140	TSPAN17	-39.585	-0.644
ENSG00000136371	MTHFS	-3.663	-0.644
ENSG00000090432	MUL1	-27.530	-0.646
ENSG00000111328	CDK2AP1	-26.415	-0.646
ENSG00000125651	GTF2F1	-33.273	-0.647
ENSG00000160213	CSTB	-42.082	-0.648
ENSG00000188191	PRKAR1B	-10.749	-0.648
ENSG00000143537	ADAM15	-53.121	-0.648
ENSG00000163956	LRPAP1	-40.932	-0.649
ENSG00000106367	AP1S1	-41.019	-0.649
ENSG00000204070	SYS1	-8.351	-0.650
ENSG00000173486	FKBP2	-22.530	-0.653
ENSG00000149925	ALDOA	-44.531	-0.654
ENSG00000174775	HRAS	-55.268	-0.654
ENSG00000166260	COX11	-25.609	-0.655
ENSG00000101052	IFT52	-9.011	-0.655
ENSG00000197746	PSAP	-53.181	-0.655
ENSG00000076321	KLHL20	-14.102	-0.655
ENSG00000122034	GTF3A	-43.978	-0.655
ENSG00000248049	UBA6-AS1	-10.439	-0.655
ENSG00000161526	SAP30BP	-40.993	-0.655
ENSG00000129472	RAB2B	-10.483	-0.655
ENSG00000058262	SEC61A1	-56.734	-0.656
ENSG00000007168	PAFAH1B1	-35.033	-0.656
ENSG00000114988	LMAN2L	-7.861	-0.657
ENSG00000130311	DDA1	-35.847	-0.657
ENSG00000116584	ARHGEF2	-39.151	-0.657
ENSG00000100211	CBY1	-13.119	-0.658
ENSG00000131467	PSME3	-37.715	-0.659
ENSG00000184117	NIPSNAP1	-46.239	-0.659
ENSG00000143183	TMCO1	-29.210	-0.660
ENSG00000088833	NSFL1C	-44.476	-0.661
ENSG00000129480	DTD2	-12.471	-0.662
ENSG00000100554	ATP6V1D	-43.103	-0.663
ENSG00000115073	ACTR1B	-19.911	-0.663
ENSG00000130066	SAT1	-62.132	-0.664
ENSG00000113558	SKP1	-70.306	-0.664
ENSG00000157823	AP3S2	-13.188	-0.666
ENSG00000183828	NUDT14	-11.870	-0.667
ENSG00000145354	CISD2	-21.091	-0.667
ENSG00000105355	PLIN3	-46.765	-0.667
ENSG00000085377	PREP	-53.531	-0.668
ENSG00000186594	MIR22HG	-12.559	-0.669
ENSG00000005075	POLR2J	-16.904	-0.669
ENSG00000136810	TXN	-44.440	-0.670
ENSG00000213753	CENPBD1P1	-26.529	-0.670
ENSG00000117242	PINK1-AS	-4.510	-0.672
ENSG00000087191	PSMC5	-39.249	-0.672
ENSG00000104765	BNIP3L	-13.525	-0.674
ENSG00000170522	ELOVL6	-15.914	-0.674
ENSG00000198954	KIF1BP	-25.464	-0.675
ENSG00000258289	CHURC1	-36.644	-0.677
ENSG00000261183	RP11-532F12.5	-13.590	-0.677
ENSG00000174080	CTSF	-10.042	-0.678
ENSG00000099860	GADD45B	-7.389	-0.679
ENSG00000100612	DHRS7	-56.662	-0.680
ENSG00000244045	TMEM199	-10.426	-0.680
ENSG00000126005	MMP24-AS1	-42.084	-0.680
ENSG00000113430	IRX4	-20.334	-0.680
ENSG00000095261	PSMD5	-18.549	-0.681
ENSG00000167653	PSCA	-11.075	-0.681
ENSG00000171222	SCAND1	-10.708	-0.681
ENSG00000197912	SPG7	-31.274	-0.682
ENSG00000007202	KIAA0100	-41.664	-0.682
ENSG00000136888	ATP6V1G1	-35.894	-0.683
ENSG00000116209	TMEM59	-47.312	-0.683
ENSG00000163931	TKT	-60.800	-0.683
ENSG00000114738	MAPKAPK3	-37.708	-0.684
ENSG00000130545	CRB3	-15.814	-0.684
ENSG00000142459	EVI5L	-24.874	-0.685
ENSG00000160691	SHC1	-49.613	-0.687
ENSG00000124201	ZNFX1	-33.448	-0.687
ENSG00000135070	ISCA1	-12.235	-0.688
ENSG00000119383	PTPA	-59.147	-0.688
ENSG00000040487	PQLC2	-10.163	-0.689
ENSG00000167113	COQ4	-13.347	-0.689
ENSG00000131368	MRPS25	-36.257	-0.690
ENSG00000143543	JTB	-39.585	-0.690
ENSG00000115919	KYNU	-50.576	-0.691
ENSG00000111670	GNPTAB	-28.933	-0.691
ENSG00000109270	LAMTOR3	-30.840	-0.692
ENSG00000125875	TBC1D20	-26.580	-0.692
ENSG00000181061	HIGD1A	-28.369	-0.693
ENSG00000240849	TMEM189	-47.881	-0.693
ENSG00000104660	LEPROTL1	-18.467	-0.698
ENSG00000142168	SOD1	-33.354	-0.699
ENSG00000165861	ZFYVE1	-12.535	-0.700
ENSG00000117298	ECE1	-18.328	-0.700
ENSG00000197019	SERTAD1	-32.932	-0.700
ENSG00000101294	HM13	-52.670	-0.702
ENSG00000235587	GAPDHP65	-4.754	-0.702
ENSG00000149798	CDC42EP2	-20.086	-0.703
ENSG00000182768	NGRN	-24.012	-0.703
ENSG00000126460	PRRG2	-10.603	-0.704
ENSG00000073969	NSF	-42.277	-0.704
ENSG00000168701	TMEM208	-22.926	-0.704
ENSG00000161671	EMC10	-54.051	-0.705
ENSG00000179218	CALR	-59.402	-0.706
ENSG00000102144	PGK1	-20.401	-0.706
ENSG00000109854	HTATIP2	-57.505	-0.706
ENSG00000135404	CD63	-63.460	-0.707
ENSG00000158604	TMED4	-41.588	-0.707
ENSG00000253683	CTB-79E8.3	-5.332	-0.709
ENSG00000100504	PYGL	-53.668	-0.709
ENSG00000134375	TIMM17A	-53.529	-0.711
ENSG00000096092	TMEM14A	-15.008	-0.712
ENSG00000117394	SLC2A1	-59.747	-0.712
ENSG00000136827	TOR1A	-43.256	-0.712
ENSG00000196365	LONP1	-46.128	-0.712
ENSG00000139722	VPS37B	-37.902	-0.714
ENSG00000213523	SRA1	-38.913	-0.714
ENSG00000148926	ADM	-7.359	-0.714
ENSG00000168256	NKIRAS2	-26.049	-0.715
ENSG00000125827	TMX4	-38.718	-0.717
ENSG00000170027	YWHAG	-66.340	-0.718
ENSG00000258947	TUBB3	-13.386	-0.718
ENSG00000102871	TRADD	-12.197	-0.719
ENSG00000134333	LDHA	-26.232	-0.719
ENSG00000135047	CTSL	-39.766	-0.721
ENSG00000111269	CREBL2	-38.524	-0.721
ENSG00000176248	ANAPC2	-11.463	-0.721
ENSG00000135617	PRADC1	-10.438	-0.721
ENSG00000224877	C17orf89	-21.565	-0.722
ENSG00000213699	SLC35F6	-19.534	-0.722
ENSG00000186395	KRT10	-12.485	-0.722
ENSG00000144043	TEX261	-40.181	-0.722
ENSG00000137216	TMEM63B	-44.842	-0.723
ENSG00000107819	SFXN3	-50.206	-0.724
ENSG00000117054	ACADM	-23.634	-0.725
ENSG00000179222	MAGED1	-55.713	-0.728
ENSG00000104522	TSTA3	-45.740	-0.728
ENSG00000107262	BAG1	-28.624	-0.732
ENSG00000213593	TMX2	-31.841	-0.735
ENSG00000183421	RIPK4	-25.714	-0.736
ENSG00000041880	PARP3	-20.964	-0.736
ENSG00000110092	CCND1	-39.741	-0.737
ENSG00000136830	FAM129B	-68.041	-0.738
ENSG00000204642	HLA-F	-12.245	-0.738
ENSG00000167700	MFSD3	-37.144	-0.739
ENSG00000115274	INO80B	-4.855	-0.742
ENSG00000204673	AKT1S1	-52.506	-0.745
ENSG00000171302	CANT1	-61.612	-0.745
ENSG00000169469	SPRR1B	-19.753	-0.745
ENSG00000149418	ST14	-50.001	-0.746
ENSG00000130770	ATPIF1	-66.008	-0.746
ENSG00000122550	KLHL7	-15.376	-0.748
ENSG00000104331	IMPAD1	-39.450	-0.748
ENSG00000181830	SLC35C1	-23.510	-0.748
ENSG00000198225	FKBP1C	-2.383	-0.749
ENSG00000064601	CTSA	-51.026	-0.749
ENSG00000235847	LDHAP7	-6.408	-0.750
ENSG00000007038	PRSS21	-34.997	-0.752
ENSG00000105223	PLD3	-60.324	-0.754
ENSG00000198130	HIBCH	-16.860	-0.754
ENSG00000169228	RAB24	-5.860	-0.755
ENSG00000127445	PIN1	-48.824	-0.755
ENSG00000075223	SEMA3C	-28.429	-0.755
ENSG00000126581	BECN1	-66.551	-0.759
ENSG00000169474	SPRR1A	-1.997	-0.759
ENSG00000123739	PLA2G12A	-47.728	-0.760
ENSG00000160014	CALM3	-64.100	-0.763
ENSG00000160271	RALGDS	-26.122	-0.764
ENSG00000085733	CTTN	-71.829	-0.764
ENSG00000213337	ANKRD39	-10.385	-0.764
ENSG00000140941	MAP1LC3B	-57.612	-0.768
ENSG00000174695	TMEM167A	-49.430	-0.768
ENSG00000084070	SMAP2	-22.311	-0.769
ENSG00000135127	BICDL1	-23.145	-0.769
ENSG00000196923	PDLIM7	-48.954	-0.769
ENSG00000101457	DNTTIP1	-19.403	-0.769
ENSG00000277791	PSMB3	-48.319	-0.769
ENSG00000119632	IFI27L2	-41.075	-0.770
ENSG00000263465	SRSF8	-22.368	-0.770
ENSG00000198468	FLVCR1-AS1	-7.618	-0.770
ENSG00000213625	LEPROT	-29.503	-0.770
ENSG00000063241	ISOC2	-49.691	-0.771
ENSG00000145247	OCIAD2	-43.794	-0.774
ENSG00000167671	UBXN6	-47.853	-0.775
ENSG00000162757	C1orf74	-35.995	-0.776
ENSG00000184640	SEPT9	-74.744	-0.777
ENSG00000163812	ZDHHC3	-48.449	-0.777
ENSG00000173267	SNCG	-50.443	-0.777
ENSG00000204304	PBX2	-31.762	-0.778
ENSG00000066926	FECH	-35.697	-0.779
ENSG00000151532	VTI1A	-24.065	-0.779
ENSG00000169490	TM2D2	-22.237	-0.782
ENSG00000125037	EMC3	-53.841	-0.782
ENSG00000109083	IFT20	-21.454	-0.783
ENSG00000127585	FBXL16	-21.356	-0.783
ENSG00000100299	ARSA	-15.476	-0.784
ENSG00000259032	ENSAP2	-6.183	-0.785
ENSG00000177556	ATOX1	-57.879	-0.786
ENSG00000164039	BDH2	-18.670	-0.786
ENSG00000076356	PLXNA2	-49.490	-0.786
ENSG00000242616	GNG10	-14.374	-0.791
ENSG00000129250	KIF1C	-72.052	-0.792
ENSG00000177283	FZD8	-15.113	-0.793
ENSG00000115657	ABCB6	-5.765	-0.793
ENSG00000248098	BCKDHA	-9.873	-0.793
ENSG00000027847	B4GALT7	-44.426	-0.793
ENSG00000156709	AIFM1	-51.102	-0.794
ENSG00000144597	EAF1	-37.233	-0.797
ENSG00000135069	PSAT1	-36.168	-0.798
ENSG00000123815	COQ8B	-37.048	-0.798
ENSG00000247095	MIR210HG	-10.670	-0.798
ENSG00000172922	RNASEH2C	-16.770	-0.799
ENSG00000073060	SCARB1	-55.067	-0.799
ENSG00000174574	AKIRIN1	-58.083	-0.799
ENSG00000143862	ARL8A	-55.683	-0.800
ENSG00000157837	SPPL3	-29.526	-0.801
ENSG00000101474	APMAP	-77.478	-0.802
ENSG00000147400	CETN2	-42.794	-0.804
ENSG00000097021	ACOT7	-72.677	-0.804
ENSG00000181029	TRAPPC5	-2.304	-0.804
ENSG00000134109	EDEM1	-48.966	-0.805
ENSG00000213859	KCTD11	-16.156	-0.805
ENSG00000134755	DSC2	-24.623	-0.806
ENSG00000166595	FAM96B	-42.081	-0.808
ENSG00000142657	PGD	-71.941	-0.809
ENSG00000006007	GDE1	-48.448	-0.810
ENSG00000158669	GPAT4	-43.218	-0.811
ENSG00000157593	SLC35B2	-41.565	-0.811
ENSG00000105402	NAPA	-45.167	-0.812
ENSG00000185088	RPS27L	-77.797	-0.813
ENSG00000125166	GOT2	-76.163	-0.814
ENSG00000140497	SCAMP2	-47.717	-0.814
ENSG00000060237	WNK1	-64.016	-0.814
ENSG00000140105	WARS	-62.636	-0.815
ENSG00000111348	ARHGDIB	-34.792	-0.815
ENSG00000134802	SLC43A3	-17.571	-0.817
ENSG00000130707	ASS1	-73.200	-0.817
ENSG00000124731	TREM1	-8.422	-0.817
ENSG00000116871	MAP7D1	-63.785	-0.820
ENSG00000085117	CD82	-37.857	-0.821
ENSG00000081692	JMJD4	-38.090	-0.822
ENSG00000214110	LDHAP4	-31.615	-0.822
ENSG00000131100	ATP6V1E1	-63.418	-0.824
ENSG00000175416	CLTB	-60.579	-0.825
ENSG00000006534	ALDH3B1	-47.066	-0.826
ENSG00000166311	SMPD1	-18.471	-0.827
ENSG00000183978	COA3	-39.912	-0.827
ENSG00000162735	PEX19	-48.695	-0.827
ENSG00000281649	EBLN3P	-29.143	-0.828
ENSG00000100364	KIAA0930	-58.761	-0.828
ENSG00000099968	BCL2L13	-67.816	-0.829
ENSG00000008394	MGST1	-79.535	-0.829
ENSG00000130402	ACTN4	-90.853	-0.830
ENSG00000150787	PTS	-27.402	-0.830
ENSG00000086062	B4GALT1	-78.587	-0.831
ENSG00000167323	STIM1	-59.259	-0.832
ENSG00000151552	QDPR	-45.624	-0.834
ENSG00000172819	RARG	-64.724	-0.835
ENSG00000068323	TFE3	-45.118	-0.836
ENSG00000061938	TNK2	-60.639	-0.836
ENSG00000283390	RP11-134F2.7	-3.651	-0.838
ENSG00000084073	ZMPSTE24	-16.978	-0.839
ENSG00000111640	GAPDH	-28.063	-0.839
ENSG00000204388	HSPA1B	-23.965	-0.839
ENSG00000013275	PSMC4	-47.083	-0.839
ENSG00000159388	BTG2	-52.455	-0.839
ENSG00000104812	GYS1	-74.840	-0.841
ENSG00000277147	LINC00869	-7.209	-0.841
ENSG00000112697	TMEM30A	-57.551	-0.844
ENSG00000235750	KIAA0040	-65.106	-0.844
ENSG00000087088	BAX	-74.509	-0.844
ENSG00000151967	SCHIP1	-8.533	-0.845
ENSG00000079332	SAR1A	-49.666	-0.845
ENSG00000166347	CYB5A	-45.978	-0.846
ENSG00000123353	ORMDL2	-44.155	-0.847
ENSG00000163993	S100P	-46.391	-0.847
ENSG00000188186	LAMTOR4	-57.535	-0.848
ENSG00000116337	AMPD2	-43.879	-0.848
ENSG00000181991	MRPS11	-56.906	-0.849
ENSG00000234964	FABP5P7	-5.630	-0.849
ENSG00000185567	AHNAK2	-44.790	-0.850
ENSG00000043143	JADE2	-59.319	-0.851
ENSG00000163701	IL17RE	-62.436	-0.851
ENSG00000127418	FGFRL1	-33.295	-0.852
ENSG00000112576	CCND3	-34.547	-0.854
ENSG00000243989	ACY1	-15.078	-0.854
ENSG00000180185	FAHD1	-22.532	-0.856
ENSG00000176155	CCDC57	-42.817	-0.856
ENSG00000164687	FABP5	-77.195	-0.856
ENSG00000233369	GTF2IP4	-2.512	-0.857
ENSG00000168938	PPIC	-46.921	-0.858
ENSG00000105974	CAV1	-96.437	-0.861
ENSG00000173156	RHOD	-71.176	-0.861
ENSG00000158716	DUSP23	-34.512	-0.861
ENSG00000174307	PHLDA3	-90.283	-0.862
ENSG00000180304	OAZ2	-65.709	-0.865
ENSG00000090581	GNPTG	-38.817	-0.865
ENSG00000155090	KLF10	-81.111	-0.867
ENSG00000103005	USB1	-44.986	-0.867
ENSG00000084234	APLP2	-92.325	-0.868
ENSG00000063660	GPC1	-53.753	-0.870
ENSG00000161677	JOSD2	-38.771	-0.870
ENSG00000175224	ATG13	-59.610	-0.870
ENSG00000167985	SDHAF2	-13.077	-0.873
ENSG00000103353	UBFD1	-50.213	-0.874
ENSG00000165474	GJB2	-16.832	-0.874
ENSG00000065357	DGKA	-64.534	-0.876
ENSG00000100028	SNRPD3	-57.910	-0.877
ENSG00000172939	OXSR1	-50.418	-0.879
ENSG00000134970	TMED7	-15.873	-0.881
ENSG00000138413	IDH1	-57.377	-0.884
ENSG00000025772	TOMM34	-55.487	-0.885
ENSG00000100284	TOM1	-41.092	-0.886
ENSG00000160058	BSDC1	-79.451	-0.888
ENSG00000136279	DBNL	-76.861	-0.888
ENSG00000143398	PIP5K1A	-84.090	-0.888
ENSG00000125648	SLC25A23	-30.208	-0.889
ENSG00000013588	GPRC5A	-49.883	-0.891
ENSG00000120306	CYSTM1	-84.491	-0.894
ENSG00000131788	PIAS3	-72.950	-0.894
ENSG00000128228	SDF2L1	-22.851	-0.895
ENSG00000219200	RNASEK	-13.441	-0.896
ENSG00000161217	PCYT1A	-92.402	-0.896
ENSG00000127838	PNKD	-37.126	-0.898
ENSG00000158109	TPRG1L	-56.449	-0.901
ENSG00000086544	ITPKC	-64.628	-0.901
ENSG00000122042	UBL3	-18.454	-0.902
ENSG00000128951	DUT	-41.313	-0.903
ENSG00000011422	PLAUR	-43.136	-0.903
ENSG00000101844	ATG4A	-27.635	-0.906
ENSG00000182544	MFSD5	-30.660	-0.907
ENSG00000132481	TRIM47	-72.620	-0.908
ENSG00000102931	ARL2BP	-66.716	-0.908
ENSG00000006118	TMEM132A	-38.281	-0.908
ENSG00000148180	GSN	-41.411	-0.908
ENSG00000144645	OSBPL10	-107.492	-0.909
ENSG00000171155	C1GALT1C1	-15.913	-0.909
ENSG00000182446	NPLOC4	-99.651	-0.910
ENSG00000121073	SLC35B1	-66.795	-0.911
ENSG00000163870	TPRA1	-54.004	-0.912
ENSG00000215845	TSTD1	-76.068	-0.913
ENSG00000148290	SURF1	-29.532	-0.914
ENSG00000270149	RP11-544M22.13	-1.492	-0.916
ENSG00000228232	GAPDHP1	-32.441	-0.917
ENSG00000175938	ORAI3	-14.742	-0.918
ENSG00000114023	FAM162A	-60.960	-0.918
ENSG00000197622	CDC42SE1	-80.511	-0.920
ENSG00000163346	PBXIP1	-67.101	-0.920
ENSG00000113312	TTC1	-62.302	-0.921
ENSG00000108639	SYNGR2	-109.494	-0.925
ENSG00000114383	TUSC2	-28.146	-0.927
ENSG00000106992	AK1	-18.429	-0.928
ENSG00000256060	TRAPPC2B	-15.167	-0.930
ENSG00000144867	SRPRB	-91.629	-0.932
ENSG00000196498	NCOR2	-56.019	-0.932
ENSG00000116685	KIAA2013	-34.557	-0.934
ENSG00000070087	PFN2	-109.577	-0.934
ENSG00000110697	PITPNM1	-72.560	-0.934
ENSG00000110442	COMMD9	-18.326	-0.935
ENSG00000060971	ACAA1	-69.752	-0.936
ENSG00000033100	CHPF2	-65.414	-0.936
ENSG00000140391	TSPAN3	-85.541	-0.938
ENSG00000178449	COX14	-35.317	-0.938
ENSG00000172500	FIBP	-68.566	-0.939
ENSG00000107331	ABCA2	-46.393	-0.939
ENSG00000160445	ZER1	-61.386	-0.942
ENSG00000121691	CAT	-46.993	-0.942
ENSG00000205155	PSENEN	-42.302	-0.942
ENSG00000012822	CALCOCO1	-75.658	-0.946
ENSG00000175283	DOLK	-16.408	-0.946
ENSG00000101955	SRPX	-61.369	-0.949
ENSG00000072778	ACADVL	-121.410	-0.950
ENSG00000037042	TUBG2	-23.880	-0.950
ENSG00000082641	NFE2L1	-82.484	-0.956
ENSG00000147676	MAL2	-81.465	-0.959
ENSG00000127824	TUBA4A	-110.357	-0.963
ENSG00000101079	NDRG3	-43.392	-0.966
ENSG00000006015	C19orf60	-17.154	-0.966
ENSG00000081760	AACS	-58.254	-0.970
ENSG00000158793	NIT1	-67.188	-0.971
ENSG00000111907	TPD52L1	-109.596	-0.971
ENSG00000124466	LYPD3	-55.268	-0.972
ENSG00000176108	CHMP6	-33.841	-0.974
ENSG00000164237	CMBL	-61.939	-0.975
ENSG00000006282	SPATA20	-74.547	-0.976
ENSG00000185475	TMEM179B	-32.553	-0.977
ENSG00000136840	ST6GALNAC4	-25.902	-0.977
ENSG00000100266	PACSIN2	-58.817	-0.978
ENSG00000103257	SLC7A5	-138.514	-0.980
ENSG00000154813	DPH3	-54.641	-0.983
ENSG00000179010	MRFAP1	-107.906	-0.987
ENSG00000221823	PPP3R1	-49.678	-0.988
ENSG00000175793	SFN	-104.796	-0.992
ENSG00000067225	PKM	-86.418	-0.994
ENSG00000160606	TLCD1	-23.071	-0.999
ENSG00000154380	ENAH	-83.792	-1.001
ENSG00000117450	PRDX1	-79.610	-1.002
ENSG00000188112	C6orf132	-61.798	-1.003
ENSG00000171503	ETFDH	-41.762	-1.005
ENSG00000128581	IFT22	-23.187	-1.007
ENSG00000135750	KCNK1	-60.226	-1.015
ENSG00000168003	SLC3A2	-148.164	-1.016
ENSG00000143811	PYCR2	-68.467	-1.023
ENSG00000111319	SCNN1A	-91.422	-1.026
ENSG00000169403	PTAFR	-80.113	-1.026
ENSG00000151176	PLBD2	-65.609	-1.030
ENSG00000263535	AK4P1	-27.621	-1.030
ENSG00000167797	CDK2AP2	-53.467	-1.030
ENSG00000171346	KRT15	-51.852	-1.030
ENSG00000108262	GIT1	-84.792	-1.031
ENSG00000001461	NIPAL3	-122.566	-1.033
ENSG00000104783	KCNN4	-90.516	-1.034
ENSG00000109572	CLCN3	-80.000	-1.036
ENSG00000197226	TBC1D9B	-88.628	-1.039
ENSG00000166562	SEC11C	-67.294	-1.042
ENSG00000139178	C1RL	-26.409	-1.045
ENSG00000185963	BICD2	-62.283	-1.046
ENSG00000172086	KRCC1	-22.023	-1.046
ENSG00000018408	WWTR1	-135.147	-1.048
ENSG00000090006	LTBP4	-60.838	-1.048
ENSG00000143393	PI4KB	-110.861	-1.049
ENSG00000183172	SMDT1	-26.080	-1.050
ENSG00000132109	TRIM21	-18.686	-1.054
ENSG00000204634	TBC1D8	-73.926	-1.055
ENSG00000185883	ATP6V0C	-30.420	-1.056
ENSG00000182580	EPHB3	-20.188	-1.056
ENSG00000107957	SH3PXD2A	-155.903	-1.056
ENSG00000188483	IER5L	-29.403	-1.057
ENSG00000182195	LDOC1	-57.976	-1.057
ENSG00000166401	SERPINB8	-65.027	-1.057
ENSG00000072274	TFRC	-71.253	-1.058
ENSG00000035687	ADSS	-95.740	-1.061
ENSG00000107175	CREB3	-95.406	-1.063
ENSG00000165233	CARD19	-94.494	-1.063
ENSG00000089356	FXYD3	-167.802	-1.063
